school_name,name,total_offered,total_left_over,net_consumption_rate
Stenwood Elementary,Broccoli Florets (1/4 cup),168,6,96.42857142857143
Stenwood Elementary,Asian Veggie Sub (sandwich),207,9,95.65217391304348
Stenwood Elementary,Apple Slices (3 slices per 1/4 cup),5420,240,95.5719557195572
Stenwood Elementary,Orange Slices (3 slices per 1/4 cup),1285,59,95.40856031128405
Stenwood Elementary,Turkey Pepperoni Pizza (Slice),305,17,94.42622950819673
Stenwood Elementary,Grilled Cheese Sandwich (Sandwich),108,7,93.51851851851852
Stenwood Elementary,"Salsa, Mild Canned (1.5 oz)",30,2,93.33333333333333
Stenwood Elementary,Sour Cream (2 Tablespoons),30,2,93.33333333333333
Stenwood Elementary,Chicken Quesadilla (quesadilla),55,4,92.72727272727272
Stenwood Elementary,Beef Meatball Sub Sandwich (Sandwich),148,12,91.8918918918919
Stenwood Elementary,Red Seedless Grapes (8 grapes per 1/4 cup),368,30,91.84782608695652
Stenwood Elementary,Blueberry Bread (1 square),535,48,91.02803738317758
Stenwood Elementary,"Chicken, Wings, Pre-Cooked (3 Wings)",106,10,90.56603773584906
Stenwood Elementary,Hamburger (Sandwich),70,8,88.57142857142857
Stenwood Elementary,Corn (1/4 cup (thawed)),640,76,88.125
Stenwood Elementary,Cherry Tomatoes (1/4 cup),576,75,86.97916666666666
Stenwood Elementary,"Penne Pasta with Marinara and Beef Meatballs (cup cooked pasta, 1/2c sauce, 5 meatballs)",67,9,86.56716417910447
Stenwood Elementary,Doritos Wild White Nacho Flavored Tortilla Chips (Bag),895,129,85.58659217877094
Stenwood Elementary,Banana (Each),427,62,85.48009367681499
Stenwood Elementary,1% Unflavored Shelf-Stable Milk (Each),67,10,85.07462686567165
Stenwood Elementary,Red Delicious Apple (Each - serving),205,31,84.8780487804878
Stenwood Elementary,PB&J Power Pack (Power Packs),1202,184,84.69217970049917
Stenwood Elementary,Apple Juice (Each),740,116,84.32432432432432
Stenwood Elementary,Cucumber Slices (1/4 cup),376,62,83.51063829787235
Stenwood Elementary,Whole Wheat Dinner Roll (Each),111,19,82.88288288288288
Stenwood Elementary,Alfredo & Basil Lasagna (Each),97,17,82.4742268041237
Stenwood Elementary,Chana Masala (1/2 cup),187,33,82.35294117647058
Stenwood Elementary,Baby Carrots (6 Baby Carrots per 1/2 cup),288,51,82.29166666666666
Stenwood Elementary,Manager's Vegetable Choice (1/4 cup),1288,244,81.05590062111801
Stenwood Elementary,Cheez-Its Crackers (Package),785,164,79.10828025477707
Stenwood Elementary,Strawberry Parfait Power Pack (Power Pack),288,64,77.77777777777779
Stenwood Elementary,Ranch Dressing (1 ounce),505,120,76.23762376237624
Stenwood Elementary,Chickenless Bites (4 Bites),145,36,75.17241379310344
Stenwood Elementary,Lettuce Blend Salad Mix (1/2 cup),840,225,73.21428571428571
Stenwood Elementary,Bottled Water (Bottle),555,155,72.07207207207207
Stenwood Elementary,Cheddar Chex Mix (Package),7,2,71.42857142857143
Stenwood Elementary,Baby Carrots (3 baby carrots per 1/4 cup),202,60,70.29702970297029
Stenwood Elementary,Mustard Packet (Packet),30,9,70.0
Stenwood Elementary,Strawberry Flavored Dried Cranberries (Each),370,112,69.72972972972973
Stenwood Elementary,Chickpeas (1/4 cup),512,161,68.5546875
Stenwood Elementary,Smartfood RF White Cheddar Popcorn (Each),425,139,67.29411764705883
Stenwood Elementary,Raspberry Lemonade Flavored Dried Cranberries (Each),280,93,66.78571428571428
Stenwood Elementary,Mayonnaise Packet (Packet),24,8,66.66666666666666
Stenwood Elementary,Orange Tangerine Juice (Each),620,210,66.12903225806451
Stenwood Elementary,Watermelon Flavored Dried Cranberries (Each),260,91,65.0
Stenwood Elementary,Soft Pretzel (1 pretzel),1114,412,63.016157989228006
Stenwood Elementary,Fat Free Chocolate Milk (Each),4743,1799,62.07041956567573
Stenwood Elementary,Orange Flavored Dried Cranberries (Each),490,194,60.40816326530612
Stenwood Elementary,Italian Dressing (1 ounce),505,209,58.61386138613861
Stenwood Elementary,1% White Milk (Each),850,356,58.11764705882353
Stenwood Elementary,Cherry Vanilla Yogurt Power Pack (Power Packs),329,147,55.319148936170215
Stenwood Elementary,Fat Free Unflavored Shelf-Stable Milk (Each),378,174,53.96825396825397
Stenwood Elementary,Asian Meatball Sub (sandwich),89,41,53.93258426966292
Stenwood Elementary,Assorted  4 oz Yogurt (Container),525,256,51.23809523809524
Stenwood Elementary,Strawberry & Banana Yogurt Power Pack (Power Packs),344,168,51.162790697674424
Stenwood Elementary,Black Beans (1/4 Cup),161,79,50.931677018633536
Stenwood Elementary,Orange Flavored Dried Cranberries (2 Eaches),40,20,50.0
Stenwood Elementary,Strawberry Chex Mix (Package),590,303,48.644067796610166
Stenwood Elementary,String Cheese (Each),140,75,46.42857142857143
Stenwood Elementary,Peach Yogurt Power Pack (Power Packs),329,191,41.94528875379939
Stenwood Elementary,Orange (1/4 cup),14,9,35.714285714285715
Stenwood Elementary,Fat Free White Milk (Each),452,332,26.548672566371685
Stenwood Elementary,Black Beans - salad bar entree (1/2 cup),6,5,16.666666666666664
Stenwood Elementary,Chickpeas - salad bar entree (1/2 cup),14,12,14.285714285714285
Stone Middle,Alfredo & Basil Lasagna (Each),78,0,100.0
Stone Middle,"Apple Slices (3 slices, 1/4 cup)",126,0,100.0
Stone Middle,"Apple Slices (6 Slices, 1/2 cup)",84,0,100.0
Stone Middle,Asian Veggie Sub (sandwich),41,0,100.0
Stone Middle,Beef Meatball Sub Sandwich (Sandwich),35,0,100.0
Stone Middle,Black Beans (1/2 cup),25,0,100.0
Stone Middle,"Bread, Loco (1/2 piece)",144,0,100.0
Stone Middle,Cheese Pizza (Slice),681,0,100.0
Stone Middle,Golden Delicious Apple (Each),1,0,100.0
Stone Middle,Hot Turkey & Cheese (sandwich),18,0,100.0
Stone Middle,Marinara Sauce (1/4 Cup),278,0,100.0
Stone Middle,Nachos with Cheese Sauce (Serving),108,0,100.0
Stone Middle,Nachos with Taco Meat and Cheese Sauce (Serving Size),80,0,100.0
Stone Middle,Orange Chickenless Bites (4 bites),25,0,100.0
Stone Middle,"Quesadilla, Turkey Barbacoa and Cheese (Quesadilla)",13,0,100.0
Stone Middle,Roasted Plantains (3 Slices),16,0,100.0
Stone Middle,"Sandwich, Turkey & Cheese (sandwich)",48,0,100.0
Stone Middle,Strawberry Parfait Power Pack (Power Pack),1,0,100.0
Stone Middle,Sweet Thai Chili Sauce (ounce),48,0,100.0
Stone Middle,Turkey Barbacoa Arepa (1 Arepa + #10 scoop of turkey barbacoa),15,0,100.0
Stone Middle,Turkey Pepperoni Pizza (Slice),389,0,100.0
Stone Middle,Chocolate Chip Cookie (1/2 Cookie),360,2,99.44444444444444
Stone Middle,Chocolate Chip Cookie (Cookie),866,10,98.84526558891456
Stone Middle,Apple Slices (6 Slices per 1/2 cup),756,10,98.67724867724867
Stone Middle,Orange Chicken (4 Bites w/ 1oz sauce),70,1,98.57142857142858
Stone Middle,Bean and Cheese Pupusa (Pupusa),41,1,97.5609756097561
Stone Middle,Grilled Cheese Sandwich (Sandwich),78,2,97.43589743589743
Stone Middle,Gala Apple (Each),189,5,97.35449735449735
Stone Middle,Whole Wheat Dinner Roll (2 rolls),582,16,97.2508591065292
Stone Middle,Nachos with Turkey Barbacoa and Cheese Sauce (Serving),146,5,96.57534246575342
Stone Middle,Potato Encrusted Breaded Pollock (Fillet),87,3,96.55172413793103
Stone Middle,Pumpkin Bread (1 square),87,3,96.55172413793103
Stone Middle,Baked Cheese Sticks (2 Cheese Sticks),781,31,96.03072983354673
