school_name,date,identifier,name,planned_reimbursable,planned_non-reimbursable,planned_total,offered,served_reimbursable,served_non-reimbursable,served_total,served_cost,discarded_total,discarded_percent_of_offered,discarded_cost,subtotal_cost,left_over_total,left_over_percent_of_offered,left_over_cost,production_cost_total,Calories,Total Fat (g),Saturated Fat (g),Cholesterol (mg),Sodium (mg),Carbohydrate (g),Dietary Fiber (g),Total Sugars (g),Added Sugars (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Calcium (mg),Iron (mg),Potassium (mg),Category,Sub-Category,Served
Liberty Middle,5/22/2025,20002,Fat Free Chocolate Milk (Each),261,0,261,324,262,0,262,$91.70,0,0.00%,$0.00,$91.70,62,19.14%,$21.70,$113.40,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Liberty Middle,5/22/2025,20038,Fat Free White Milk (Each),14,0,14,69,9,0,9,$2.97,0,0.00%,$0.00,$2.97,60,86.96%,$19.80,$22.77,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Liberty Middle,5/23/2025,20001,1% White Milk (Each),26,0,26,45,21,0,21,$7.56,0,0.00%,$0.00,$7.56,24,53.33%,$8.64,$16.20,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Liberty Middle,5/23/2025,20002,Fat Free Chocolate Milk (Each),261,0,261,311,147,0,147,$51.45,0,0.00%,$0.00,$51.45,164,52.73%,$57.40,$108.85,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Liberty Middle,5/23/2025,20038,Fat Free White Milk (Each),14,0,14,45,5,0,5,$1.65,0,0.00%,$0.00,$1.65,40,88.89%,$13.20,$14.85,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Liberty Middle,5/27/2025,20001,1% White Milk (Each),26,0,26,54,31,0,31,$11.16,0,0.00%,$0.00,$11.16,23,42.59%,$8.28,$19.44,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Liberty Middle,5/27/2025,20002,Fat Free Chocolate Milk (Each),261,0,261,366,253,0,253,$88.55,0,0.00%,$0.00,$88.55,113,30.87%,$39.55,$128.10,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Liberty Middle,5/27/2025,20038,Fat Free White Milk (Each),14,0,14,47,10,0,10,$3.30,0,0.00%,$0.00,$3.30,37,78.72%,$12.21,$15.51,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Liberty Middle,5/28/2025,20001,1% White Milk (Each),26,0,26,60,25,0,25,$9.00,0,0.00%,$0.00,$9.00,35,58.33%,$12.60,$21.60,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Liberty Middle,5/28/2025,20002,Fat Free Chocolate Milk (Each),261,0,261,313,248,0,248,$86.80,0,0.00%,$0.00,$86.80,65,20.77%,$22.75,$109.55,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Liberty Middle,5/28/2025,20038,Fat Free White Milk (Each),14,0,14,60,9,0,9,$2.97,0,0.00%,$0.00,$2.97,51,85.00%,$16.83,$19.80,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Liberty Middle,5/29/2025,20001,1% White Milk (Each),26,0,26,51,25,0,25,$9.00,0,0.00%,$0.00,$9.00,26,50.98%,$9.36,$18.36,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Liberty Middle,5/29/2025,20002,Fat Free Chocolate Milk (Each),261,0,261,313,248,0,248,$86.80,0,0.00%,$0.00,$86.80,65,20.77%,$22.75,$109.55,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Liberty Middle,5/29/2025,20038,Fat Free White Milk (Each),14,0,14,60,11,0,11,$3.63,0,0.00%,$0.00,$3.63,49,81.67%,$16.17,$19.80,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Liberty Middle,5/30/2025,20001,1% White Milk (Each),26,0,26,76,9,0,9,$3.24,0,0.00%,$0.00,$3.24,67,88.16%,$24.12,$27.36,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Liberty Middle,5/30/2025,20002,Fat Free Chocolate Milk (Each),261,0,261,349,259,0,259,$90.65,0,0.00%,$0.00,$90.65,90,25.79%,$31.50,$122.15,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Liberty Middle,5/30/2025,20038,Fat Free White Milk (Each),14,0,14,49,11,0,11,$3.63,0,0.00%,$0.00,$3.63,38,77.55%,$12.54,$16.17,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/01/2025,20001,1% White Milk (Each),33,0,33,30,24,0,24,$8.64,0,0.00%,$0.00,$8.64,6,20.00%,$2.16,$10.80,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/01/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,100,94,0,94,$32.90,0,0.00%,$0.00,$32.90,6,6.00%,$2.10,$35.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/01/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,12,10,0,10,$4.80,0,0.00%,$0.00,$4.80,2,16.67%,$0.96,$5.76,90.0,0.0,0.0,5.0,130.0,12.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,400.0,Sides,Milk,Lunch
Little Run Elementary,5/02/2025,20001,1% White Milk (Each),30,0,30,37,33,0,33,$11.88,0,0.00%,$0.00,$11.88,4,10.81%,$1.44,$13.32,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/02/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,110,96,7,103,$36.05,0,0.00%,$0.00,$36.05,7,6.36%,$2.45,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/02/2025,30103,"Milk, Lactose Free,  Fat Free, Shelf-Stable (Each)",0,0,0,6,6,0,6,$2.88,0,0.00%,$0.00,$2.88,0,0.00%,$0.00,$2.88,90.0,0.0,0.0,5.0,130.0,12.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,400.0,Sides,Milk,Lunch
Little Run Elementary,5/05/2025,20001,1% White Milk (Each),29,0,29,35,32,0,32,$11.52,0,0.00%,$0.00,$11.52,3,8.57%,$1.08,$12.60,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/05/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,110,99,1,100,$35.00,0,0.00%,$0.00,$35.00,10,9.09%,$3.50,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/05/2025,20038,Fat Free White Milk (Each),6,0,6,15,3,0,3,$0.99,0,0.00%,$0.00,$0.99,12,80.00%,$3.96,$4.95,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/06/2025,20001,1% White Milk (Each),12,0,12,11,11,0,11,$3.96,0,0.00%,$0.00,$3.96,0,0.00%,$0.00,$3.96,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/06/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,100,95,5,100,$35.00,0,0.00%,$0.00,$35.00,0,0.00%,$0.00,$35.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/06/2025,20038,Fat Free White Milk (Each),6,0,6,20,20,0,20,$6.60,0,0.00%,$0.00,$6.60,0,0.00%,$0.00,$6.60,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/06/2025,30102,1% Unflavored Shelf-Stable Milk (Each),0,0,0,25,25,0,25,$9.50,0,0.00%,$0.00,$9.50,0,0.00%,$0.00,$9.50,110.0,3.0,2.0,10.0,105.0,12.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,320.0,Sides,Milk,Breakfast
Little Run Elementary,5/07/2025,20001,1% White Milk (Each),30,0,30,29,21,0,21,$7.56,0,0.00%,$0.00,$7.56,8,27.59%,$2.88,$10.44,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/07/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,105,94,5,99,$34.65,0,0.00%,$0.00,$34.65,6,5.71%,$2.10,$36.75,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/07/2025,20038,Fat Free White Milk (Each),6,0,6,18,6,0,6,$1.98,0,0.00%,$0.00,$1.98,12,66.67%,$3.96,$5.94,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/08/2025,20001,1% White Milk (Each),29,0,29,31,28,0,28,$10.08,0,0.00%,$0.00,$10.08,3,9.68%,$1.08,$11.16,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/08/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,100,90,5,95,$33.25,0,0.00%,$0.00,$33.25,5,5.00%,$1.75,$35.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/08/2025,20038,Fat Free White Milk (Each),6,0,6,15,9,0,9,$2.97,0,0.00%,$0.00,$2.97,6,40.00%,$1.98,$4.95,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/09/2025,20001,1% White Milk (Each),29,0,29,31,30,0,30,$10.80,0,0.00%,$0.00,$10.80,1,3.23%,$0.36,$11.16,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/09/2025,20002,Fat Free Chocolate Milk (Each),94,0,94,105,99,3,102,$35.70,0,0.00%,$0.00,$35.70,3,2.86%,$1.05,$36.75,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/09/2025,20038,Fat Free White Milk (Each),6,0,6,15,6,0,6,$1.98,0,0.00%,$0.00,$1.98,9,60.00%,$2.97,$4.95,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/12/2025,20001,1% White Milk (Each),33,0,33,32,31,0,31,$11.16,0,0.00%,$0.00,$11.16,1,3.13%,$0.36,$11.52,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/12/2025,20002,Fat Free Chocolate Milk (Each),84,0,84,100,88,2,90,$31.50,0,0.00%,$0.00,$31.50,10,10.00%,$3.50,$35.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/12/2025,20038,Fat Free White Milk (Each),11,0,11,15,4,0,4,$1.32,0,0.00%,$0.00,$1.32,11,73.33%,$3.63,$4.95,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/13/2025,20001,1% White Milk (Each),33,0,33,38,34,0,34,$12.24,0,0.00%,$0.00,$12.24,4,10.53%,$1.44,$13.68,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/13/2025,20002,Fat Free Chocolate Milk (Each),84,0,84,110,98,5,103,$36.05,0,0.00%,$0.00,$36.05,7,6.36%,$2.45,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/13/2025,20038,Fat Free White Milk (Each),11,0,11,20,4,0,4,$1.32,0,0.00%,$0.00,$1.32,16,80.00%,$5.28,$6.60,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/14/2025,20001,1% White Milk (Each),33,0,33,38,33,0,33,$11.88,0,0.00%,$0.00,$11.88,5,13.16%,$1.80,$13.68,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/14/2025,20002,Fat Free Chocolate Milk (Each),84,0,84,110,91,5,96,$33.60,0,0.00%,$0.00,$33.60,14,12.73%,$4.90,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/14/2025,20038,Fat Free White Milk (Each),11,0,11,15,3,0,3,$0.99,0,0.00%,$0.00,$0.99,12,80.00%,$3.96,$4.95,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/15/2025,20001,1% White Milk (Each),27,0,27,37,30,0,30,$10.80,0,0.00%,$0.00,$10.80,7,18.92%,$2.52,$13.32,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/15/2025,20002,Fat Free Chocolate Milk (Each),84,0,84,110,95,3,98,$34.30,0,0.00%,$0.00,$34.30,12,10.91%,$4.20,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/15/2025,20038,Fat Free White Milk (Each),11,0,11,20,5,0,5,$1.65,0,0.00%,$0.00,$1.65,15,75.00%,$4.95,$6.60,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/16/2025,20001,1% White Milk (Each),20,0,20,34,28,0,28,$10.08,0,0.00%,$0.00,$10.08,6,17.65%,$2.16,$12.24,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/16/2025,20002,Fat Free Chocolate Milk (Each),84,0,84,110,96,8,104,$36.40,0,0.00%,$0.00,$36.40,6,5.45%,$2.10,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/16/2025,20038,Fat Free White Milk (Each),11,0,11,20,4,0,4,$1.32,0,0.00%,$0.00,$1.32,16,80.00%,$5.28,$6.60,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/19/2025,20001,1% White Milk (Each),27,0,27,37,34,0,34,$12.24,0,0.00%,$0.00,$12.24,3,8.11%,$1.08,$13.32,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/19/2025,20002,Fat Free Chocolate Milk (Each),84,0,84,110,95,8,103,$36.05,0,0.00%,$0.00,$36.05,7,6.36%,$2.45,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/19/2025,20038,Fat Free White Milk (Each),11,0,11,16,5,0,5,$1.65,0,0.00%,$0.00,$1.65,11,68.75%,$3.63,$5.28,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/20/2025,20001,1% White Milk (Each),27,0,27,43,32,0,32,$11.52,0,0.00%,$0.00,$11.52,11,25.58%,$3.96,$15.48,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/20/2025,20002,Fat Free Chocolate Milk (Each),84,0,84,110,98,4,102,$35.70,0,0.00%,$0.00,$35.70,8,7.27%,$2.80,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/20/2025,20038,Fat Free White Milk (Each),11,0,11,15,8,0,8,$2.64,0,0.00%,$0.00,$2.64,7,46.67%,$2.31,$4.95,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/21/2025,20001,1% White Milk (Each),19,0,19,41,26,0,26,$9.36,0,0.00%,$0.00,$9.36,15,36.59%,$5.40,$14.76,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/21/2025,20002,Fat Free Chocolate Milk (Each),84,0,84,100,71,8,79,$27.65,0,0.00%,$0.00,$27.65,21,21.00%,$7.35,$35.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/21/2025,20038,Fat Free White Milk (Each),11,0,11,12,9,0,9,$2.97,0,0.00%,$0.00,$2.97,3,25.00%,$0.99,$3.96,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/22/2025,20001,1% White Milk (Each),19,0,19,34,32,0,32,$11.52,0,0.00%,$0.00,$11.52,2,5.88%,$0.72,$12.24,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/22/2025,20002,Fat Free Chocolate Milk (Each),84,0,84,100,86,4,90,$31.50,0,0.00%,$0.00,$31.50,10,10.00%,$3.50,$35.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/22/2025,20038,Fat Free White Milk (Each),11,0,11,20,4,0,4,$1.32,0,0.00%,$0.00,$1.32,16,80.00%,$5.28,$6.60,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/23/2025,20001,1% White Milk (Each),20,0,20,44,32,0,32,$11.52,0,0.00%,$0.00,$11.52,12,27.27%,$4.32,$15.84,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/23/2025,20002,Fat Free Chocolate Milk (Each),84,0,84,110,93,5,98,$34.30,0,0.00%,$0.00,$34.30,12,10.91%,$4.20,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/23/2025,20038,Fat Free White Milk (Each),11,0,11,20,6,0,6,$1.98,0,0.00%,$0.00,$1.98,14,70.00%,$4.62,$6.60,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/27/2025,20001,1% White Milk (Each),32,0,32,39,33,0,33,$11.88,0,0.00%,$0.00,$11.88,6,15.38%,$2.16,$14.04,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/27/2025,20002,Fat Free Chocolate Milk (Each),100,0,100,110,95,3,98,$34.30,0,0.00%,$0.00,$34.30,12,10.91%,$4.20,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/27/2025,20038,Fat Free White Milk (Each),10,0,10,20,5,0,5,$1.65,0,0.00%,$0.00,$1.65,15,75.00%,$4.95,$6.60,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/28/2025,20001,1% White Milk (Each),33,0,33,37,30,0,30,$10.80,0,0.00%,$0.00,$10.80,7,18.92%,$2.52,$13.32,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/28/2025,20002,Fat Free Chocolate Milk (Each),100,0,100,110,93,5,98,$34.30,0,0.00%,$0.00,$34.30,12,10.91%,$4.20,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/28/2025,20038,Fat Free White Milk (Each),10,0,10,20,4,0,4,$1.32,0,0.00%,$0.00,$1.32,16,80.00%,$5.28,$6.60,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/29/2025,20001,1% White Milk (Each),38,0,38,38,30,0,30,$10.80,0,0.00%,$0.00,$10.80,8,21.05%,$2.88,$13.68,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/29/2025,20002,Fat Free Chocolate Milk (Each),90,0,90,110,88,6,94,$32.90,0,0.00%,$0.00,$32.90,16,14.55%,$5.60,$38.50,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/29/2025,20038,Fat Free White Milk (Each),10,0,10,10,2,0,2,$0.66,0,0.00%,$0.00,$0.66,8,80.00%,$2.64,$3.30,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/30/2025,20001,1% White Milk (Each),26,0,26,34,30,0,30,$10.80,1,2.94%,$0.36,$11.16,3,8.82%,$1.08,$12.24,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
Little Run Elementary,5/30/2025,20002,Fat Free Chocolate Milk (Each),86,0,86,120,102,7,109,$38.15,1,0.83%,$0.35,$38.50,10,8.33%,$3.50,$42.00,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
Little Run Elementary,5/30/2025,20038,Fat Free White Milk (Each),9,0,9,10,5,0,5,$1.65,0,0.00%,$0.00,$1.65,5,50.00%,$1.65,$3.30,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
London Towne Elementary,5/01/2025,20001,1% White Milk (Each),82,0,82,77,64,0,64,$23.04,0,0.00%,$0.00,$23.04,13,16.88%,$4.68,$27.72,110.0,3.0,2.0,10.0,125.0,13.0,0.0,12.0,0.0,8.0,150.0,0.0,3.0,300.0,0.0,410.0,Sides,Milk,Lunch
London Towne Elementary,5/01/2025,20002,Fat Free Chocolate Milk (Each),270,0,270,265,235,0,235,$82.25,0,0.00%,$0.00,$82.25,30,11.32%,$10.50,$92.75,130.0,0.0,0.0,5.0,249.0,22.0,0.0,20.0,8.0,9.0,163.0,0.0,3.0,325.0,0.0,456.0,Sides,Milk,Lunch
London Towne Elementary,5/01/2025,20038,Fat Free White Milk (Each),13,0,13,20,10,0,10,$3.30,0,0.00%,$0.00,$3.30,10,50.00%,$3.30,$6.60,90.0,0.0,0.0,5.0,130.0,13.0,0.0,12.0,0.0,9.0,160.0,0.0,3.0,310.0,0.0,410.0,Sides,Milk,Lunch
